PDBCode,Pose/decoy,Pose name,Label,MB_pred,MB_prob,MO_pred,MO_prob
3b92,pose,3b92_pose_11,0,0,0.38752309771648297,0,0.12405034532897127
3b92,pose,3b92_pose_15,0,0,0.371486660207956,0,0.11108990670059372
3ime,decoy,3ime_decoy_8_pose_5,0,0,0.3326131852403277,0,0.004580152671755725
4nh8,decoy,4nh8_decoy_10_pose_2,0,0,0.4375,0,0.08352720222949228
5flq,decoy,5flq_decoy_9_pose_1,0,0,0.32253128185034996,0,0.04636495819701927
4gu9,decoy,4gu9_decoy_1_pose_5,0,0,0.07852320749812632,0,0.00604325699745547
3n2v,decoy,3n2v_decoy_3_pose_5,0,0,0.4709821428571428,0,0.042048346055979645
2bz6,decoy,2bz6_decoy_1_pose_4,0,0,0.3329395231035335,0,0.03129770992366412
2pfy,decoy,2pfy_decoy_1_pose_3,0,0,0.36276946243376657,0,0.061895674300254444
4hdp,decoy,4hdp_decoy_7_pose_5,0,0,0.3787657936754163,0,0.06395250212044105
2ael,decoy,2ael_decoy_1_pose_3,0,0,0.44159340966594074,0,0.06927480916030535
1vg0,decoy,1vg0_decoy_2_pose_4,0,0,0.23970829113041242,0,0.003816793893129771
2j2u,decoy,2j2u_decoy_6_pose_4,0,0,0.2639338223765114,0,0.0021628498727735367
1c70,decoy,1c70_decoy_10_pose_5,0,0,0.3651597229664049,0,0.060141766630316236
2cht,decoy,2cht_decoy_8_pose_5,0,0,0.3083306203704869,0,0.015585241730279897
5xsj,decoy,5xsj_decoy_9_pose_1,0,0,0.42348306911193556,0,0.01946564885496183
6es0,decoy,6es0_decoy_6_pose_5,0,0,0.42943075117370894,0,0.041454622561492786
5n1p,decoy,5n1p_decoy_3_pose_5,0,0,0.3016869437295835,0,0.05527989821882951
5u0y,decoy,5u0y_decoy_8_pose_4,0,0,0.20267121192998402,0,0.001060220525869381
5nk4,decoy,5nk4_decoy_2_pose_3,0,0,0.31655400647045867,0,0.02614503816793893
6mjw,decoy,6mjw_decoy_8_pose_5,0,0,0.21715757505517386,0,0.039440203562340966
5jhb,decoy,5jhb_decoy_9_pose_5,0,0,0.31440424650418186,0,0.0268765903307888
2bz6,decoy,2bz6_decoy_5_pose_3,0,0,0.19405992528621915,0,0.0
5nyh,decoy,5nyh_decoy_3_pose_2,0,0,0.4771941659300468,0,0.051381315885132686
6hly,pose,6hly_pose_5,1,1,0.5250513497652584,0,0.29886929228532283
6hly,pose,6hly_pose_11,0,0,0.4025186468067988,0,0.1441294074881861
6hly,pose,6hly_pose_16,0,0,0.3699117664074765,0,0.11766630316248637
6hly,pose,6hly_pose_18,0,0,0.40265134614012216,0,0.1161123227917121
2vmf,decoy,2vmf_decoy_1_pose_4,0,0,0.4617969887913514,0,0.058287895310796076
4pum,decoy,4pum_decoy_7_pose_2,0,0,0.41618760180128384,0,0.0647264631043257
2pvm,decoy,2pvm_decoy_3_pose_5,0,0,0.30821258375223465,0,0.0815021810250818
3uex,decoy,3uex_decoy_5_pose_1,0,0,0.42738994298656574,0,0.05984641948382407
3lka,decoy,3lka_decoy_10_pose_2,0,0,0.4771126760563381,0,0.09371137768084332
4oc2,decoy,4oc2_decoy_4_pose_4,0,0,0.3813086854460094,0,0.09723433902823214
5eqy,decoy,5eqy_decoy_3_pose_3,0,0,0.2797996300082298,0,0.06825699745547074
3muz,decoy,3muz_decoy_2_pose_1,0,0,0.33389214467368383,0,0.012722646310432571
4r43,pose,4r43_pose_1,0,0,0.3112524065254839,0,0.3245183569611051
3iof,decoy,3iof_decoy_10_pose_3,0,1,0.516522667711048,0,0.02873197625106022
4r43,pose,4r43_pose_2,0,0,0.3430164319248826,0,0.22329304495335028
4r43,pose,4r43_pose_3,1,1,0.5500293427230047,1,0.5036077789894585
4r43,pose,4r43_pose_4,0,0,0.3560147304691458,0,0.22187386404943665
3b7j,decoy,3b7j_decoy_1_pose_3,0,0,0.3580525492616996,0,0.06202290076335878
4rpn,pose,4rpn_pose_3,1,0,0.4500415511906535,0,0.09039440203562342
4rpn,pose,4rpn_pose_4,1,0,0.48483836695903365,0,0.12751272264631042
2oor,decoy,2oor_decoy_8_pose_5,0,0,0.35446391583292086,0,0.019783715012722646
4rpn,pose,4rpn_pose_5,1,0,0.48909540608610047,0,0.16708469647400945
4rpn,pose,4rpn_pose_6,1,1,0.511772227886468,0,0.224718284260269
4rpn,pose,4rpn_pose_10,1,0,0.4403687693681138,0,0.13002544529262092
4dsy,decoy,4dsy_decoy_4_pose_1,0,0,0.09666562072052362,0,0.0028625954198473282
1drj,decoy,1drj_decoy_6_pose_1,0,0,0.46317488262910805,0,0.05577517266448564
1ebg,decoy,1ebg_decoy_4_pose_1,0,0,0.40874413145539906,0,0.04598327880770628
4ha5,decoy,4ha5_decoy_2_pose_1,0,0,0.19410008326117797,0,0.020038167938931296
2ihj,decoy,2ihj_decoy_10_pose_4,0,0,0.33538732394366194,0,0.05882406397673573
2qg2,decoy,2qg2_decoy_5_pose_4,0,0,0.29058992563317637,0,0.00604325699745547
1m6p,decoy,1m6p_decoy_10_pose_5,0,0,0.2872322130983281,0,0.008269720101781172
5mks,decoy,5mks_decoy_4_pose_5,0,0,0.25043293932164207,0,0.01737549981824791
2i3i,pose,2i3i_pose_1,0,0,0.234574488741783,0,0.03791348600508906
2i3i,pose,2i3i_pose_2,0,0,0.37039061247524513,0,0.05270810614322065
2i3i,pose,2i3i_pose_3,0,0,0.2638902425032859,0,0.014940021810250819
3kek,decoy,3kek_decoy_4_pose_1,0,0,0.32630102194362753,0,0.009669211195928755
2i3i,pose,2i3i_pose_9,1,1,0.5703390976585376,0,0.24162880164788567
3a5y,decoy,3a5y_decoy_8_pose_2,0,0,0.4496772300469485,0,0.09791893856779353
6gjj,decoy,6gjj_decoy_9_pose_1,0,0,0.05266340446040881,0,0.0005452562704471101
2vh0,decoy,2vh0_decoy_1_pose_2,0,0,0.36866145771418823,0,0.00881497637222828
6fne,pose,6fne_pose_1,0,0,0.21080571641646625,0,0.031615776081424934
6fne,pose,6fne_pose_3,0,0,0.16305403121936907,0,0.026272264631043256
6fne,pose,6fne_pose_5,0,0,0.22450366918323325,0,0.03727735368956742
1w6o,decoy,1w6o_decoy_3_pose_5,0,0,0.21589639786859258,0,0.0009541984732824427
5nyh,decoy,5nyh_decoy_4_pose_1,0,1,0.5023474178403756,0,0.11302253725917848
4r43,decoy,4r43_decoy_10_pose_4,0,0,0.27132626758517037,0,0.020833333333333332
2c1q,decoy,2c1q_decoy_10_pose_5,0,0,0.39612676056338025,0,0.02453350296861747
2i3i,decoy,2i3i_decoy_5_pose_4,0,0,0.3288604908714782,0,0.02662668120683388
5ivy,decoy,5ivy_decoy_10_pose_1,0,0,0.4075612437143391,0,0.01157760814249364
1j4r,decoy,1j4r_decoy_5_pose_2,0,0,0.31666099159056904,0,0.07633587786259541
5nya,decoy,5nya_decoy_1_pose_2,0,0,0.34081360151383533,0,0.03607778989458379
2nta,decoy,2nta_decoy_5_pose_5,0,0,0.24540572608850492,0,0.00400763358778626
4cwp,pose,4cwp_pose_1,0,0,0.346537558685446,0,0.17910153883436322
4cwp,pose,4cwp_pose_2,0,0,0.32937206572769956,0,0.17091966557615412
4cwp,pose,4cwp_pose_3,0,0,0.3971537558685447,0,0.23069792802617228
2c1q,decoy,2c1q_decoy_8_pose_2,0,0,0.4218487390934575,0,0.05024536532170119
4cwp,pose,4cwp_pose_5,1,1,0.729606807511737,0,0.4476872046528535
4cwp,pose,4cwp_pose_10,1,1,0.714348591549296,0,0.4480552526354053
4kyk,decoy,4kyk_decoy_4_pose_5,0,0,0.39477237283376226,0,0.08509329940627651
2ael,pose,2ael_pose_1,1,0,0.42183948764120693,0,0.02635405307161032
2ael,pose,2ael_pose_4,0,0,0.3357556257001318,0,0.0057251908396946565
2ael,pose,2ael_pose_9,1,0,0.3926486587999286,0,0.013740458015267175
5d21,pose,5d21_pose_1,1,1,0.5226065000994511,0,0.2977962559069429
5d21,pose,5d21_pose_2,1,1,0.5251237968624854,0,0.29845056343147947
2ael,pose,2ael_pose_11,0,0,0.4234615137914701,0,0.04325699745547074
5d21,pose,5d21_pose_3,0,0,0.12744622583840445,0,0.07042893493275172
5d21,pose,5d21_pose_4,0,0,0.12549901346296496,0,0.07099236641221375
5d21,pose,5d21_pose_5,1,0,0.3818417442351939,0,0.21293620501635774
5d21,pose,5d21_pose_6,0,0,0.20185792461028576,0,0.036005089058524176
2ael,pose,2ael_pose_14,0,0,0.34429305979958674,0,0.06418575063613231
5d21,pose,5d21_pose_12,1,0,0.343393448740313,0,0.10953289712831697
5d21,pose,5d21_pose_16,1,0,0.4449826384802509,0,0.12181782382164062
5t9u,decoy,5t9u_decoy_2_pose_4,0,0,0.3166518202046196,0,0.002290076335877863
5eh7,decoy,5eh7_decoy_8_pose_3,0,0,0.2422456486888813,0,0.0069974554707379144
5l92,decoy,5l92_decoy_4_pose_4,0,0,0.40834496374144924,0,0.04448382406397673
5t2y,decoy,5t2y_decoy_8_pose_2,0,0,0.21504229020798857,0,0.004770992366412214
4luz,decoy,4luz_decoy_4_pose_4,0,0,0.4613849765258215,0,0.08486005089058525
4ufk,decoy,4ufk_decoy_5_pose_4,0,0,0.28986772902250413,0,0.02975281715739731
5dqe,decoy,5dqe_decoy_6_pose_5,0,0,0.24081685281107681,0,0.0
2i3i,decoy,2i3i_decoy_10_pose_3,0,0,0.27120060628403503,0,0.015957833515085423
2rkd,decoy,2rkd_decoy_3_pose_3,0,0,0.38027552335630815,0,0.051435841512177394
3v2p,decoy,3v2p_decoy_2_pose_2,0,0,0.3388402857340148,0,0.11704834605597965
1no6,decoy,1no6_decoy_4_pose_1,0,0,0.2083955834294813,0,0.006361323155216285
3t08,decoy,3t08_decoy_8_pose_2,0,0,0.4468157009266166,0,0.023218829516539443
2q63,decoy,2q63_decoy_1_pose_3,0,0,0.40747401073105305,0,0.06647582697201017
4hla,decoy,4hla_decoy_1_pose_1,0,0,0.37547423727406926,0,0.009473827699018538
3u81,pose,3u81_pose_1,0,0,0.43559784092149795,0,0.2498636859323882
3u81,pose,3u81_pose_2,0,0,0.3251542688887762,0,0.14580152671755725
3u81,pose,3u81_pose_4,0,0,0.27225606355609616,0,0.0533306070519811
3u81,pose,3u81_pose_5,0,0,0.16890877465410753,0,0.037531806615776084
1w6o,decoy,1w6o_decoy_6_pose_3,0,0,0.28491690179991763,0,0.005016357688113413
3u81,pose,3u81_pose_6,0,0,0.21169973875788797,0,0.06733460559796438
3u81,pose,3u81_pose_13,0,0,0.29105756116647835,0,0.10204471101417664
4lzr,decoy,4lzr_decoy_9_pose_1,0,0,0.4105046948356808,0,0.06374045801526719
3iof,decoy,3iof_decoy_2_pose_5,0,0,0.39501688831742676,0,0.004452926208651399
3pb8,decoy,3pb8_decoy_1_pose_1,0,0,0.36130603277159395,0,0.06999272991639405
5l1o,decoy,5l1o_decoy_1_pose_3,0,0,0.43053198221587585,0,0.11883860414394763
4fxp,decoy,4fxp_decoy_9_pose_1,0,0,0.36781615078065294,0,0.03416030534351146
2nta,decoy,2nta_decoy_7_pose_3,0,0,0.29392275048614364,0,0.0019083969465648854
2hb1,decoy,2hb1_decoy_9_pose_1,0,0,0.34515539713926024,0,0.01940203562340967
3f8e,pose,3f8e_pose_1,0,0,0.3179572654506273,0,0.06195928753180662
3f8e,pose,3f8e_pose_2,0,0,0.32891127799243514,0,0.027862595419847327
3f8e,pose,3f8e_pose_3,0,0,0.38404471488731,0,0.1140267175572519
1w4p,decoy,1w4p_decoy_3_pose_1,0,0,0.2294912825299398,0,0.011153519932145885
4kyk,decoy,4kyk_decoy_8_pose_2,0,0,0.3352585740283228,0,0.03353326063249728
3s71,decoy,3s71_decoy_1_pose_5,0,0,0.2505650408792129,0,0.0
5ee7,pose,5ee7_pose_1,0,0,0.43192488262910805,0,0.1680025445292621
5ee7,pose,5ee7_pose_2,0,0,0.4198943661971831,0,0.17236459469283902
5ee7,pose,5ee7_pose_3,0,0,0.28445356693537815,0,0.06794801890221737
5ee7,pose,5ee7_pose_13,1,0,0.3540039502819266,0,0.1270356234096692
5byi,decoy,5byi_decoy_6_pose_1,0,0,0.30782663460437426,0,0.023727735368956743
1gpn,decoy,1gpn_decoy_6_pose_4,0,0,0.4246992370892018,0,0.12952562704471102
2xda,decoy,2xda_decoy_9_pose_2,0,0,0.2910451876112167,0,0.038204289349327514
3rz0,decoy,3rz0_decoy_4_pose_1,0,0,0.2941922992561065,0,0.04923664122137404
2h4g,pose,2h4g_pose_1,1,1,0.6784037558685446,0,0.4054162122864413
2h4g,pose,2h4g_pose_2,1,1,0.706719483568075,0,0.4058554465043014
2h4g,pose,2h4g_pose_3,1,1,0.7924002347417842,1,0.5102265842723858
2h4g,pose,2h4g_pose_4,1,1,0.7668720657276995,0,0.4705243547800801
2h4g,pose,2h4g_pose_5,1,1,0.6969741361713511,0,0.45278080697928025
2h4g,pose,2h4g_pose_12,0,0,0.4158139511766698,0,0.045010905125408944
2h4g,pose,2h4g_pose_13,0,0,0.36835195708720064,0,0.05321701199563795
2h4g,pose,2h4g_pose_14,0,0,0.4154699003341898,0,0.13072519083969467
2pvm,pose,2pvm_pose_1,0,0,0.39056200882833236,0,0.22718859808554465
2pvm,pose,2pvm_pose_2,0,0,0.2937812173644624,0,0.15095722767478492
3fj7,decoy,3fj7_decoy_4_pose_5,0,0,0.2635453729981828,0,0.0068884042166484916
2pvm,pose,2pvm_pose_3,0,0,0.2527918112539974,0,0.11198957954683145
6gw4,decoy,6gw4_decoy_8_pose_2,0,0,0.21905960938803135,0,0.007592693565976009
6ff8,decoy,6ff8_decoy_1_pose_3,0,0,0.36546361502347413,0,0.02563613231552163
3s43,pose,3s43_pose_1,0,0,0.10392755901034816,0,0.023536895674300257
3s43,pose,3s43_pose_2,0,0,0.10087137996518437,0,0.04732824427480915
3s43,pose,3s43_pose_3,1,1,0.8161678403755869,1,0.7470737913486004
3s43,pose,3s43_pose_4,1,1,0.9615610328638498,1,0.9358778625954198
3s43,pose,3s43_pose_5,0,0,0.24661933096217975,0,0.06087786259541985
4u54,decoy,4u54_decoy_2_pose_1,0,0,0.1910648845581176,0,0.0012722646310432569
4tkh,decoy,4tkh_decoy_8_pose_4,0,0,0.33644960712958466,0,0.043129770992366416
6dj7,decoy,6dj7_decoy_2_pose_1,0,0,0.2789199846175308,0,0.02980734278444202
3gz8,decoy,3gz8_decoy_5_pose_1,0,0,0.47549882629107976,0,0.12978613837392464
4elh,decoy,4elh_decoy_3_pose_5,0,0,0.39891431924882625,0,0.07063492063492063
1j0x,decoy,1j0x_decoy_2_pose_1,0,0,0.24015781798472896,0,0.015903307888040712
3tsk,decoy,3tsk_decoy_1_pose_5,0,0,0.489143192488263,0,0.18593693202471828
1syh,decoy,1syh_decoy_1_pose_1,0,0,0.3882210330579404,0,0.019815521628498728
3ozg,decoy,3ozg_decoy_10_pose_5,0,0,0.30557475121042854,0,0.01940203562340967
6ge9,decoy,6ge9_decoy_4_pose_4,0,0,0.10155040916580892,0,0.009541984732824428
6ex1,decoy,6ex1_decoy_5_pose_4,0,0,0.3396068901672949,0,0.042407306434023996
6gjr,decoy,6gjr_decoy_1_pose_3,0,0,0.1858028400098963,0,0.021755725190839695
1yid,decoy,1yid_decoy_7_pose_1,0,0,0.30322506620922113,0,0.0659457167090755
4zqo,decoy,4zqo_decoy_2_pose_4,0,0,0.26403697460897035,0,0.06682569974554707
3s77,decoy,3s77_decoy_5_pose_5,0,0,0.26937668599609393,0,0.018575063613231555
6hly,decoy,6hly_decoy_5_pose_1,0,0,0.4437307025335195,0,0.03772264631043257
4ocj,decoy,4ocj_decoy_6_pose_3,0,0,0.3269311583993876,0,0.05229007633587786
6ei5,decoy,6ei5_decoy_7_pose_2,0,0,0.45448617631716226,0,0.07555888767720827
5exn,decoy,5exn_decoy_4_pose_5,0,0,0.2536214821009149,0,0.0057251908396946565
3zlr,decoy,3zlr_decoy_10_pose_1,0,1,0.5297828638497651,0,0.14022628135223558
3uo4,decoy,3uo4_decoy_9_pose_2,0,0,0.2844389787437828,0,0.03854961832061069
4z84,decoy,4z84_decoy_5_pose_5,0,0,0.13387054771004656,0,0.010905125408942203
4u0i,decoy,4u0i_decoy_1_pose_2,0,0,0.41791227720871127,0,0.09629528656246213
6mvh,decoy,6mvh_decoy_5_pose_3,0,0,0.4126212403647788,0,0.08360899067005938
2h4g,decoy,2h4g_decoy_9_pose_4,0,0,0.3168772904431357,0,0.017684478371501274
4tz2,decoy,4tz2_decoy_5_pose_5,0,0,0.3039047437954126,0,0.030555555555555558
5nya,decoy,5nya_decoy_5_pose_5,0,1,0.547975352112676,0,0.059573791348600504
5fho,decoy,5fho_decoy_10_pose_1,0,0,0.4410211267605633,0,0.175895129043984
1tmn,decoy,1tmn_decoy_2_pose_5,0,0,0.2546255562295758,0,0.008206106870229008
4q4r,decoy,4q4r_decoy_6_pose_5,0,0,0.359803830864097,0,0.05929813401187447
5c5h,decoy,5c5h_decoy_8_pose_3,0,0,0.31308525441443275,0,0.03645946928389676
3jup,decoy,3jup_decoy_9_pose_3,0,0,0.33128650413280053,0,0.07864412940748819
2y7x,decoy,2y7x_decoy_7_pose_2,0,0,0.23584846497855438,0,0.0
2vc9,pose,2vc9_pose_1,0,1,0.5005673217318244,0,0.30828638071004494
2vc9,pose,2vc9_pose_2,0,0,0.4954831305386562,0,0.24435659760087247
6aqs,decoy,6aqs_decoy_8_pose_4,0,0,0.3109316848134309,0,0.15027262813522357
2vc9,pose,2vc9_pose_4,0,0,0.46781029709894334,0,0.31076426753907666
2vc9,pose,2vc9_pose_8,1,1,0.5502033821554606,0,0.29159850963286077
3u9q,decoy,3u9q_decoy_5_pose_5,0,0,0.3937227784376945,0,0.011323155216284988
4tmn,decoy,4tmn_decoy_10_pose_4,0,0,0.39179112028492796,0,0.16862958924027627
5nyh,pose,5nyh_pose_1,1,1,0.6806044600938965,0,0.35873318793166115
5nyh,pose,5nyh_pose_2,0,0,0.4602406103286386,0,0.22766721192293712
3iae,decoy,3iae_decoy_3_pose_1,0,0,0.2754092180796848,0,0.01994729189385678
5nyh,pose,5nyh_pose_3,0,0,0.41255868544600943,0,0.07589058524173027
5nyh,pose,5nyh_pose_4,0,0,0.4834213615023475,0,0.21407518478129164
5nyh,pose,5nyh_pose_5,1,1,0.6517018779342725,0,0.30603719859445044
5nee,decoy,5nee_decoy_8_pose_1,0,0,0.29633895109697633,0,0.008587786259541985
2q63,decoy,2q63_decoy_2_pose_5,0,0,0.48934020791415156,0,0.06329516539440203
3e2m,decoy,3e2m_decoy_9_pose_5,0,0,0.44718309859154937,0,0.061492790500424103
4rqv,decoy,4rqv_decoy_3_pose_1,0,0,0.4025276277145367,0,0.06310432569974554
1jys,decoy,1jys_decoy_1_pose_3,0,0,0.2964620164096091,0,0.01272264631043257
2wcv,decoy,2wcv_decoy_7_pose_4,0,0,0.3337556504563648,0,0.003816793893129771
1u1w,decoy,1u1w_decoy_5_pose_5,0,0,0.26556319007518936,0,0.07205561613958561
3ix9,decoy,3ix9_decoy_1_pose_4,0,0,0.48989663148189355,0,0.06552162849872772
2hb1,decoy,2hb1_decoy_2_pose_5,0,0,0.3831191482877462,0,0.02232824427480916
1lcp,decoy,1lcp_decoy_10_pose_4,0,0,0.4562342695652252,0,0.07977553616866594
4jx9,decoy,4jx9_decoy_8_pose_3,0,0,0.14442488497845493,0,0.0
6gjj,decoy,6gjj_decoy_1_pose_5,0,0,0.058357533595281355,0,0.0006361323155216284
3fj7,decoy,3fj7_decoy_2_pose_2,0,0,0.1720446134840569,0,0.007906215921483096
2pvm,decoy,2pvm_decoy_7_pose_3,0,0,0.48524175780942636,0,0.13881618805282928
1jqy,decoy,1jqy_decoy_1_pose_4,0,0,0.2582222109030514,0,0.060855143584151214
2qwd,decoy,2qwd_decoy_4_pose_1,0,0,0.22367443830733244,0,0.037849872773536894
1f3f,decoy,1f3f_decoy_3_pose_5,0,0,0.22455230418681585,0,0.003816793893129771
1o2o,decoy,1o2o_decoy_9_pose_1,0,0,0.3140356933526525,0,0.012949836423118866
1pu7,decoy,1pu7_decoy_5_pose_2,0,0,0.4026819969701536,0,0.07662668120683386
1gpn,pose,1gpn_pose_3,1,0,0.4411918495603806,0,0.15438325457409427
1gpn,pose,1gpn_pose_5,0,0,0.4094027125717268,0,0.12344601962922573
1gpn,pose,1gpn_pose_11,1,0,0.4520274693029974,0,0.15953289712831697
1gpn,pose,1gpn_pose_14,1,0,0.46295158424284055,0,0.14708287895310795
1gpn,pose,1gpn_pose_15,0,0,0.3492507286753023,0,0.1016522917286276
1gpn,pose,1gpn_pose_18,0,0,0.39257213054446094,0,0.15900581606688474
1gpn,decoy,1gpn_decoy_7_pose_1,0,0,0.2980121106017523,0,0.08981279534714649
3b92,decoy,3b92_decoy_5_pose_5,0,0,0.4340041142914836,0,0.028644129407488183
3ime,decoy,3ime_decoy_9_pose_4,0,0,0.4220950704225352,0,0.08947201017811705
3mzc,decoy,3mzc_decoy_2_pose_4,0,0,0.4278169014084507,0,0.03650793650793651
5uff,decoy,5uff_decoy_2_pose_2,0,0,0.4345458621292974,0,0.07504543802253726
2xog,decoy,2xog_decoy_8_pose_5,0,0,0.35446409576747095,0,0.04227099236641221
4avs,decoy,4avs_decoy_6_pose_1,0,0,0.32133361731933957,0,0.01049618320610687
5laq,decoy,5laq_decoy_3_pose_2,0,0,0.3279277354997201,0,0.01049618320610687
1w7g,decoy,1w7g_decoy_6_pose_2,0,0,0.3476266274801741,0,0.026717557251908396
4nl1,decoy,4nl1_decoy_9_pose_2,0,0,0.25002887844474103,0,0.07750212044105174
6ma4,decoy,6ma4_decoy_7_pose_2,0,0,0.36678403755868544,0,0.06717557251908397
5f8y,pose,5f8y_pose_2,0,0,0.09983190602054479,0,0.05082697201017811
1hlk,decoy,1hlk_decoy_6_pose_1,0,0,0.4106210660832608,0,0.025172664485641587
5f8y,pose,5f8y_pose_5,0,0,0.11161316821305857,0,0.024427480916030534
5f8y,pose,5f8y_pose_8,0,0,0.07562889274005967,0,0.023791348600508907
1hlk,decoy,1hlk_decoy_4_pose_2,0,0,0.3617634053153419,0,0.010432569974554707
3t3u,decoy,3t3u_decoy_6_pose_3,0,0,0.2911478813687685,0,0.019974554707379136
4ewn,decoy,4ewn_decoy_9_pose_2,0,0,0.2515023317789546,0,0.019083969465648856
3mzc,decoy,3mzc_decoy_9_pose_2,0,0,0.31715142149210407,0,0.008587786259541985
5jhb,pose,5jhb_pose_1,0,0,0.38350938967136144,0,0.13716375863322425
5jhb,pose,5jhb_pose_2,0,0,0.4238556338028169,0,0.1465785169029444
5jhb,pose,5jhb_pose_3,1,0,0.3762310796209709,0,0.12235550708833151
5jhb,pose,5jhb_pose_4,0,0,0.39465962441314556,0,0.10496637586332243
3zlr,decoy,3zlr_decoy_9_pose_5,0,0,0.3589256163803935,0,0.01959287531806616
2ymd,decoy,2ymd_decoy_1_pose_1,0,0,0.4522298951375799,0,0.12709317823821642
5wp5,decoy,5wp5_decoy_7_pose_1,0,0,0.45882237871674486,0,0.09775990548891311
2qi3,decoy,2qi3_decoy_3_pose_2,0,0,0.2833266052018545,0,0.011813885859687385
3eax,decoy,3eax_decoy_7_pose_1,0,0,0.2557869208187218,0,0.021310432569974558
1pxn,decoy,1pxn_decoy_1_pose_1,0,0,0.3365249553821855,0,0.03180661577608142
5eh8,decoy,5eh8_decoy_1_pose_2,0,0,0.39211442441758076,0,0.01590330788804071
3hku,decoy,3hku_decoy_4_pose_2,0,0,0.3200051506773803,0,0.002081887578070784
3kr8,decoy,3kr8_decoy_2_pose_4,0,0,0.27773775064964035,0,0.07067430025445293
1sb1,decoy,1sb1_decoy_7_pose_5,0,0,0.1991546738637227,0,0.04179843693202471
3f7h,decoy,3f7h_decoy_10_pose_1,0,0,0.2567023412538496,0,0.04436568520537987
5h9q,decoy,5h9q_decoy_5_pose_5,0,0,0.3187500800593726,0,0.028662304616503088
2qg2,decoy,2qg2_decoy_9_pose_3,0,0,0.4160346287481977,0,0.0064885496183206106
2xbv,decoy,2xbv_decoy_5_pose_5,0,0,0.32381831671395167,0,0.0044529262086513985
2yay,decoy,2yay_decoy_6_pose_1,0,0,0.343150305254758,0,0.006361323155216285
4hdp,decoy,4hdp_decoy_5_pose_5,0,0,0.4119301180013657,0,0.059005816066884764
6e8z,decoy,6e8z_decoy_2_pose_1,0,0,0.2969327826638503,0,0.02538167938931298
4ha5,decoy,4ha5_decoy_9_pose_3,0,0,0.22800761208181416,0,0.006743002544529262
4nbl,decoy,4nbl_decoy_9_pose_5,0,0,0.22317776806995493,0,0.019338422391857506
4tmn,decoy,4tmn_decoy_9_pose_2,0,0,0.4263399536893951,0,0.09690112686295893
5ee7,decoy,5ee7_decoy_2_pose_4,0,0,0.39495305164319255,0,0.10177208287895308
4b73,decoy,4b73_decoy_2_pose_4,0,0,0.23331646775475903,0,0.0025445292620865138
6b4d,decoy,6b4d_decoy_9_pose_3,0,0,0.20779354994208712,0,0.0258587786259542
1b6k,decoy,1b6k_decoy_4_pose_1,0,0,0.3829225352112676,0,0.026335877862595423
6dj7,decoy,6dj7_decoy_7_pose_3,0,0,0.3682640873767461,0,0.017781412819580757
2ymd,decoy,2ymd_decoy_3_pose_5,0,0,0.24448642759492767,0,0.02862595419847328
3kv2,decoy,3kv2_decoy_5_pose_5,0,0,0.2461389627976737,0,0.008542348237004727
5vd1,decoy,5vd1_decoy_5_pose_4,0,1,0.5156983568075119,0,0.14053071610323517
5j86,decoy,5j86_decoy_4_pose_5,0,0,0.3306729613634493,0,0.03705016357688113
2xd9,decoy,2xd9_decoy_2_pose_2,0,0,0.4769659624413147,0,0.07824427480916032
5eqy,decoy,5eqy_decoy_2_pose_5,0,0,0.3360622790613748,0,0.010655216284987279
4kwf,decoy,4kwf_decoy_3_pose_4,0,0,0.47007042253521125,0,0.2903247304010664
3ar5,decoy,3ar5_decoy_4_pose_3,0,0,0.35320146298757377,0,0.0414440203562341
1j0x,decoy,1j0x_decoy_3_pose_5,0,0,0.3742664319248826,0,0.02271901126862959
1b6k,decoy,1b6k_decoy_5_pose_3,0,0,0.33394523492099853,0,0.03848600508905853
1pdz,decoy,1pdz_decoy_9_pose_4,0,0,0.24037832444901472,0,0.057760814249363863
4lzr,decoy,4lzr_decoy_10_pose_5,0,1,0.5142467709482703,0,0.062022900763358764
5iwg,decoy,5iwg_decoy_9_pose_4,0,0,0.43214814247805683,0,0.022391857506361326
4ufk,decoy,4ufk_decoy_8_pose_3,0,0,0.3141613787152287,0,0.06437659033078881
1o2o,decoy,1o2o_decoy_10_pose_3,0,0,0.25354828819348474,0,0.02926208651399491
4i3z,decoy,4i3z_decoy_2_pose_4,0,0,0.3205676129544623,0,0.015267175572519083
4z84,decoy,4z84_decoy_3_pose_5,0,0,0.13083038409535938,0,0.0010905125408942201
3rz0,decoy,3rz0_decoy_7_pose_2,0,0,0.35944835680751175,0,0.03223373318793166
3v2p,pose,3v2p_pose_7,1,0,0.34183833134090885,0,0.20508905852417306
3v2p,pose,3v2p_pose_8,1,0,0.3333073837506052,0,0.2121016600024234
3v2p,pose,3v2p_pose_9,1,0,0.35005429378222347,0,0.20003029201502484
3v2p,pose,3v2p_pose_10,0,0,0.25795037674251986,0,0.17243729552889855
3v2p,pose,3v2p_pose_11,0,0,0.16168053650672218,0,0.17592693565976006
3v2p,pose,3v2p_pose_12,0,0,0.24653438176293063,0,0.18175209014903668
3v2p,pose,3v2p_pose_15,1,0,0.3153081025372569,0,0.2122591784805525
5uff,decoy,5uff_decoy_8_pose_5,0,0,0.3093425307476517,0,0.07255997818974919
6gjr,decoy,6gjr_decoy_4_pose_2,0,0,0.21198456292259887,0,0.017084696474009453
