PDBCode,Pose/decoy,Pose name,Label,SB_pred,SB_prob,SO_pred,SO_prob
4zvi,pose,4zvi_pose_1,1,1,0.5811603557085486,0,0.10624438350923418
6hmg,decoy,6hmg_decoy_2_pose_1,0,0,0.47276008797093144,0,0.009642850589876894
4ban,decoy,4ban_decoy_2_pose_1,0,1,0.7733935742971887,0,0.022582137577108898
2ewb,decoy,2ewb_decoy_4_pose_1,0,0,0.4402363421941735,0,0.0038109792582551785
1nox,decoy,1nox_decoy_1_pose_1,0,1,0.6025674125071714,0,0.01507379371424927
3s77,decoy,3s77_decoy_8_pose_1,0,0,0.42970453241537576,0,0.01048159391460762
2zfs,decoy,2zfs_decoy_2_pose_1,0,1,0.7167590998916301,0,0.011871638260352955
5dey,decoy,5dey_decoy_10_pose_1,0,1,0.6598074839038697,0,0.017453166688014027
3jup,decoy,3jup_decoy_1_pose_1,0,0,0.14453050296423792,0,0.07084711339314224
1uml,decoy,1uml_decoy_6_pose_1,0,1,0.576027921208644,0,0.15755145166351106
2vvt,decoy,2vvt_decoy_6_pose_1,0,1,0.77228198508319,0,0.05123086304445927
4hwp,decoy,4hwp_decoy_3_pose_1,0,1,0.7605278255880666,0,0.042685730901382696
4ufk,decoy,4ufk_decoy_1_pose_1,0,0,0.47284614649072476,0,0.008130057154402662
4y3y,decoy,4y3y_decoy_5_pose_1,0,0,0.24233999490023583,0,0.018062399188494966
3sfi,decoy,3sfi_decoy_7_pose_1,0,1,0.619777522789571,0,0.05929898025763961
3o9a,decoy,3o9a_decoy_8_pose_1,0,1,0.7217010900745839,0,0.0038498472224274593
4b73,decoy,4b73_decoy_5_pose_1,0,1,0.7266805316504114,0,0.051875136866401626
2ewb,decoy,2ewb_decoy_5_pose_1,0,0,0.49678077388920755,0,0.0028579121527657577
2vh0,pose,2vh0_pose_1,1,1,0.8601859820233315,0,0.4107407631041362
1jzn,decoy,1jzn_decoy_2_pose_1,0,0,0.3363390068209346,0,0.1492085796844484
1ezq,decoy,1ezq_decoy_2_pose_1,0,1,0.6673384012239432,0,0.011712799599330328
4z84,decoy,4z84_decoy_9_pose_1,0,0,0.10362880091795754,0,0.00011158573429627257
2rkd,decoy,2rkd_decoy_4_pose_1,0,1,0.5029913304009689,0,0.006746025655860288
3hzm,decoy,3hzm_decoy_8_pose_1,0,1,0.6540686555746796,0,0.008480064326223651
4umc,decoy,4umc_decoy_6_pose_1,0,1,0.6776184101485307,0,0.003264036696434114
2itm,decoy,2itm_decoy_9_pose_1,0,1,0.6489059412252183,0,0.09063721534392788
5l1o,pose,5l1o_pose_1,1,0,0.2983784343724102,0,0.07819606400884774
3b7j,decoy,3b7j_decoy_2_pose_1,0,0,0.21606346018996625,0,0.03427950141771273
2v7t,decoy,2v7t_decoy_9_pose_1,0,0,0.4531619986439264,0,0.046058191763071896
3s78,decoy,3s78_decoy_10_pose_1,0,1,0.6184460062472111,0,0.11079428584751347
1gua,decoy,1gua_decoy_1_pose_1,0,1,0.5889486517498566,0,0.018258593296036
4r5t,decoy,4r5t_decoy_1_pose_1,0,1,0.6309189137502392,0,0.017219129218576903
5l92,decoy,5l92_decoy_9_pose_1,0,1,0.5606003378593741,0,0.007693871794020709
5kcb,decoy,5kcb_decoy_8_pose_1,0,1,0.686952572193536,0,0.07032287071882518
3axz,decoy,3axz_decoy_9_pose_1,0,1,0.6315093708165999,0,0.18107634186529434
4bqh,decoy,4bqh_decoy_4_pose_1,0,1,0.7333843309746927,0,0.16552933880630952
1drj,decoy,1drj_decoy_1_pose_1,0,1,0.6357881743423912,0,0.07580129182241858
3ibn,pose,3ibn_pose_1,1,1,0.8176754637598012,1,0.6922596175636768
5fho,decoy,5fho_decoy_6_pose_1,0,1,0.577917224453369,0,0.024477765736930897
3d0b,decoy,3d0b_decoy_1_pose_1,0,1,0.7121485943775103,0,0.08314059765535155
6gu6,decoy,6gu6_decoy_10_pose_1,0,1,0.57995553643144,0,0.04763077864587665
5sz6,decoy,5sz6_decoy_8_pose_1,0,0,0.28182252820807036,0,0.008751216402383376
1vg0,decoy,1vg0_decoy_3_pose_1,0,0,0.4036288009179576,0,0.0008123413235780287
5dxt,decoy,5dxt_decoy_3_pose_1,0,1,0.7609724612736658,0,0.1250210166759412
5f8y,decoy,5f8y_decoy_9_pose_1,0,0,0.31074615924013516,0,0.01227508685194074
5cc2,decoy,5cc2_decoy_10_pose_1,0,0,0.2911646586345381,0,0.0037325886699110544
3gbe,decoy,3gbe_decoy_5_pose_1,0,1,0.5253800917957545,0,0.005702266931685385
5l1o,decoy,5l1o_decoy_8_pose_1,0,1,0.5775364082593,0,0.007831349859632759
3fj7,decoy,3fj7_decoy_6_pose_1,0,0,0.34724294001402434,0,0.00429364987499357
2afx,decoy,2afx_decoy_4_pose_1,0,0,0.4368378275004781,0,0.007938667086280968
2pjl,decoy,2pjl_decoy_7_pose_1,0,0,0.08284327787339835,0,0.0031496576571271796
2w9h,decoy,2w9h_decoy_9_pose_1,0,0,0.39824854975457386,0,0.011131598615669393
2zcq,decoy,2zcq_decoy_8_pose_1,0,0,0.41363310384394725,0,0.0010525409905926758
2xyt,pose,2xyt_pose_1,1,1,0.5377127557850448,0,0.07423877247453266
3r6u,decoy,3r6u_decoy_3_pose_1,0,0,0.19925097214253837,0,0.0014881523336435938
3kek,decoy,3kek_decoy_7_pose_1,0,1,0.7739569388665776,0,0.0552219675037741
4bkt,decoy,4bkt_decoy_9_pose_1,0,1,0.5592967106521322,0,0.03087627977919843
2qwd,decoy,2qwd_decoy_2_pose_1,0,0,0.4390968636450565,0,0.015457534390080569
1rnm,decoy,1rnm_decoy_6_pose_1,0,1,0.5789698476445465,0,0.03246658731869069
1rdt,pose,1rdt_pose_1,1,1,0.8768837253777017,1,0.6338028169014086
4hla,decoy,4hla_decoy_3_pose_1,0,1,0.8616561484031364,0,0.0344869283179939
1no6,decoy,1no6_decoy_6_pose_1,0,1,0.5494382291069038,0,0.01167205643780505
1j4r,decoy,1j4r_decoy_1_pose_1,0,1,0.7591915280168291,0,0.08504913049644187
2zcq,decoy,2zcq_decoy_7_pose_1,0,0,0.4753506087843437,0,0.018870771446235283
3axz,decoy,3axz_decoy_3_pose_1,0,1,0.5460938994071525,0,0.0073591086794069826
1oba,pose,1oba_pose_1,0,0,0.24732262382864786,0,0.34492692152499727
4avs,decoy,4avs_decoy_10_pose_1,0,1,0.5430722891566266,0,0.0234346881364364
5byi,decoy,5byi_decoy_1_pose_1,0,1,0.7507267163893668,0,0.03733381446450428
5d21,decoy,5d21_decoy_1_pose_1,0,0,0.36072305093389434,0,0.027701776403690443
1w4p,decoy,1w4p_decoy_4_pose_1,0,1,0.565484955695799,0,0.0017820202516554903
5ee7,decoy,5ee7_decoy_9_pose_1,0,0,0.3056463951042264,0,0.051990565005770546
3ckp,pose,3ckp_pose_1,1,1,0.8115676993689039,0,0.1394246189145653
3r4m,decoy,3r4m_decoy_6_pose_1,0,1,0.6534598712309556,0,0.10509245084030754
1afk,decoy,1afk_decoy_4_pose_1,0,1,0.6409766048320266,0,0.01575062235137859
5cc2,decoy,5cc2_decoy_5_pose_1,0,0,0.2441169439663416,0,0.008429799623431853
1syh,decoy,1syh_decoy_10_pose_1,0,1,0.6085580416905717,0,0.013074828476672311
3pwd,decoy,3pwd_decoy_2_pose_1,0,0,0.31825715560655315,0,0.016464200689144465
6ma4,decoy,6ma4_decoy_1_pose_1,0,1,0.6800431886275259,0,0.02321602975120499
3e2m,decoy,3e2m_decoy_10_pose_1,0,1,0.8153040734366037,0,0.08298626782751525
3hzm,decoy,3hzm_decoy_4_pose_1,0,1,0.5084640147893159,0,0.02288966543363431
1ydr,decoy,1ydr_decoy_5_pose_1,0,0,0.45582329317269055,0,0.007989027725000295
1a9m,pose,1a9m_pose_1,1,1,0.8643287435456111,0,0.44184431179852823
4y3y,decoy,4y3y_decoy_6_pose_1,0,0,0.30803451902849505,0,0.017498449464794858
6dak,decoy,6dak_decoy_6_pose_1,0,1,0.5029531546097811,0,0.0986070806471525
3f15,pose,3f15_pose_1,1,1,0.9015490533562821,1,0.6277875586854461
3gjw,decoy,3gjw_decoy_8_pose_1,0,1,0.5750573723465288,0,0.06262794741467016
3u9q,decoy,3u9q_decoy_9_pose_1,0,0,0.4279171520135375,0,0.010458140027188947
4z1k,decoy,4z1k_decoy_2_pose_1,0,1,0.5686205138012367,0,0.026527545036894973
1opb,decoy,1opb_decoy_7_pose_1,0,0,0.3393406236779731,0,0.021957428973808417
6guk,decoy,6guk_decoy_1_pose_1,0,1,0.5258964429145153,0,0.016915083097199055
6ex1,decoy,6ex1_decoy_1_pose_1,0,1,0.6544567157518963,0,0.002697241188358652
2zcq,decoy,2zcq_decoy_6_pose_1,0,0,0.4020056416140754,0,2.2528517202567292e-05
3hzm,decoy,3hzm_decoy_6_pose_1,0,0,0.3741696946516224,0,0.01907815167496191
3jup,decoy,3jup_decoy_10_pose_1,0,0,0.20430770701855042,0,0.06268324374760673
2xbv,decoy,2xbv_decoy_6_pose_1,0,1,0.7118784662459361,0,0.01726551139631157
5u0y,decoy,5u0y_decoy_5_pose_1,0,0,0.28564017976668576,0,0.007057688849845034
5vd1,decoy,5vd1_decoy_7_pose_1,0,1,0.7984429782622553,0,0.031876464583976624
2qg2,decoy,2qg2_decoy_6_pose_1,0,0,0.38733266398929045,0,0.001481306620560976
5b5f,decoy,5b5f_decoy_4_pose_1,0,0,0.16515506470325747,0,0.016857827601721026
1syh,decoy,1syh_decoy_7_pose_1,0,1,0.591877031937273,0,0.010280773416869603
4avh,decoy,4avh_decoy_1_pose_1,0,0,0.4145088289666603,0,0.002467268995098785
6dak,pose,6dak_pose_1,1,1,0.6183466912382578,0,0.28913577377518246
4pum,decoy,4pum_decoy_10_pose_1,0,1,0.7127717218078666,0,0.028510426846234473
1w7g,decoy,1w7g_decoy_2_pose_1,0,1,0.7103007267163892,0,0.014327412477380522
4de0,decoy,4de0_decoy_6_pose_1,0,1,0.6128944348823865,0,0.05831955447409612
4v01,decoy,4v01_decoy_4_pose_1,0,1,0.5698898769681902,0,0.018674087211467832
1w7g,decoy,1w7g_decoy_3_pose_1,0,1,0.6427726780136418,0,0.10387788723560822
4rkx,decoy,4rkx_decoy_4_pose_1,0,0,0.3862760566073819,0,0.006625052563635161
2erz,decoy,2erz_decoy_2_pose_1,0,0,0.3564185312679289,0,0.011358696521319298
1msn,decoy,1msn_decoy_3_pose_1,0,1,0.8804025626314782,0,0.13642795025220128
3jvs,decoy,3jvs_decoy_4_pose_1,0,1,0.6994677121183146,0,0.024026917383088153
3ckp,decoy,3ckp_decoy_6_pose_1,0,1,0.6038224325874926,0,0.022209796469209394
3f8e,decoy,3f8e_decoy_10_pose_1,0,1,0.6190276980939632,0,0.008885214900633518
1lcp,decoy,1lcp_decoy_1_pose_1,0,1,0.6297427806463951,0,0.002533601384807087
3r1v,decoy,3r1v_decoy_1_pose_1,0,0,0.37559364441894555,0,0.0624391440219365
3o9a,decoy,3o9a_decoy_4_pose_1,0,1,0.8319731306177088,0,0.054739735072943434
2vqz,decoy,2vqz_decoy_10_pose_1,0,1,0.6335907120545677,0,0.025864592717461943
1ezq,pose,1ezq_pose_1,1,1,0.8579859119015746,1,0.8506455399061034
1s39,decoy,1s39_decoy_1_pose_1,0,1,0.6044869956014534,0,0.051935264983404984
1lgt,decoy,1lgt_decoy_9_pose_1,0,1,0.7636689615605281,0,0.07740702307619636
5ltn,decoy,5ltn_decoy_10_pose_1,0,0,0.20295387900809586,0,0.005804341348975347
2ael,decoy,2ael_decoy_6_pose_1,0,0,0.36129677439918406,0,0.0011807862645502008
5f25,decoy,5f25_decoy_9_pose_1,0,1,0.7958954867087397,0,0.028500200227310504
6f20,decoy,6f20_decoy_7_pose_1,0,0,0.06099875693249187,0,0.0016353682774198485
2vmf,decoy,2vmf_decoy_4_pose_1,0,1,0.5161925479696564,0,0.014024740134384267
1gua,decoy,1gua_decoy_5_pose_1,0,1,0.796079846079846,0,0.11898045162068029
6gzd,decoy,6gzd_decoy_8_pose_1,0,0,0.46230716516861103,0,0.01338454229060325
5jhb,decoy,5jhb_decoy_4_pose_1,0,1,0.7015546312233057,0,0.10675179316914608
3s71,decoy,3s71_decoy_3_pose_1,0,0,0.27721122585580416,0,0.0073150317486547455
4auj,decoy,4auj_decoy_7_pose_1,0,0,0.37893717728055076,0,0.020546267990919076
5ljq,decoy,5ljq_decoy_4_pose_1,0,0,0.4893932874354561,0,0.017708777447110424
5u28,decoy,5u28_decoy_9_pose_1,0,1,0.613391661885638,0,0.011397942756439005
6eya,decoy,6eya_decoy_3_pose_1,0,1,0.5617350353796137,0,0.1726754928764489
1lgt,decoy,1lgt_decoy_4_pose_1,0,1,0.715284949321094,0,0.08179189647437159
1q8t,decoy,1q8t_decoy_9_pose_1,0,0,0.41560209090329575,0,0.0643067157845769
3t3u,decoy,3t3u_decoy_2_pose_1,0,0,0.45314591700133877,0,0.042994351801877814
4ban,decoy,4ban_decoy_3_pose_1,0,1,0.6832209791547141,0,0.002686546427861819
5v1b,decoy,5v1b_decoy_8_pose_1,0,0,0.4294328106075093,0,0.014420960168522345
1m0o,decoy,1m0o_decoy_8_pose_1,0,1,0.6457656020909032,0,0.012946703033314695
3muz,decoy,3muz_decoy_4_pose_1,0,0,0.4555404156307771,0,8.49078358616522e-05
1elc,decoy,1elc_decoy_5_pose_1,0,1,0.7388171734557276,0,0.07229984013767055
2afx,decoy,2afx_decoy_7_pose_1,0,1,0.5153566647542551,0,0.0486882413910261
2zfs,decoy,2zfs_decoy_7_pose_1,0,1,0.8018869127302862,0,0.1114922412527173
3lp7,decoy,3lp7_decoy_4_pose_1,0,0,0.4699026263785301,0,0.007940933308336085
4hdp,decoy,4hdp_decoy_4_pose_1,0,1,0.7131621724995217,0,0.0248842565688264
2vqz,decoy,2vqz_decoy_6_pose_1,0,1,0.73141614075349,0,0.11056753354784021
2qi3,decoy,2qi3_decoy_6_pose_1,0,1,0.6028733983553262,0,0.028479528374088108
2nmx,decoy,2nmx_decoy_9_pose_1,0,0,0.41949783260024237,0,0.0314481859100011
4hwp,decoy,4hwp_decoy_6_pose_1,0,0,0.41437256964365404,0,0.014950783559857952
1db1,decoy,1db1_decoy_8_pose_1,0,1,0.5662802001657423,0,0.050574550012842896
3cql,decoy,3cql_decoy_1_pose_1,0,0,0.2736216873265065,0,0.0017654512171409078
3s71,pose,3s71_pose_1,1,1,0.7601086887231467,1,0.6458333333333334
5exn,decoy,5exn_decoy_7_pose_1,0,1,0.804340956901198,0,0.012596796980263643
1gj6,decoy,1gj6_decoy_7_pose_1,0,0,0.2936396379167463,0,0.010132921960818966
5igl,decoy,5igl_decoy_2_pose_1,0,1,0.749793618920125,0,0.049557546286019424
5mqe,decoy,5mqe_decoy_5_pose_1,0,0,0.47813476126729143,0,0.03706083213445094
1drj,decoy,1drj_decoy_9_pose_1,0,1,0.7533777969018932,0,0.04640230693802229
3gqz,decoy,3gqz_decoy_7_pose_1,0,0,0.1719321731369924,0,0.039886217564923755
1s89,decoy,1s89_decoy_6_pose_1,0,1,0.7382904634410659,0,0.07868196718588812
1no6,decoy,1no6_decoy_2_pose_1,0,0,0.2581930898195958,0,0.011681669832928935
3f78,decoy,3f78_decoy_9_pose_1,0,1,0.7705193791037166,0,0.16301243728031226
5t2y,decoy,5t2y_decoy_4_pose_1,0,1,0.6723576847070822,0,0.0029665062291519034
4lch,decoy,4lch_decoy_4_pose_1,0,1,0.7944229298144959,0,0.0794579652513
3fj7,pose,3fj7_pose_1,0,1,0.5032510996366417,1,0.6333626760563381
4rqv,decoy,4rqv_decoy_1_pose_1,0,0,0.4914913622744949,0,0.16422738458417907
4nh8,decoy,4nh8_decoy_6_pose_1,0,1,0.6248246956078282,0,0.045994288224703944
5n1p,decoy,5n1p_decoy_9_pose_1,0,1,0.536145954670051,0,0.03795475287009907
5cc2,decoy,5cc2_decoy_2_pose_1,0,0,0.46023777650283687,0,0.001661152080563843
5mgf,pose,5mgf_pose_1,0,0,0.1513227513227513,0,0.0075632495508582255
3c56,decoy,3c56_decoy_3_pose_1,0,1,0.5834584369222925,0,0.008676249661055478
3gz8,pose,3gz8_pose_1,1,1,0.7077572193536048,1,0.5771713615023474
2csn,decoy,2csn_decoy_4_pose_1,0,0,0.3601572958500669,0,0.007605554063890937
1g7v,decoy,1g7v_decoy_2_pose_1,0,1,0.6685320647670044,0,0.03412506054086794
4u0i,decoy,4u0i_decoy_8_pose_1,0,1,0.7531483075157771,0,0.02827916929069056
3t3u,decoy,3t3u_decoy_5_pose_1,0,1,0.5860409893542421,0,0.10703845721969228
6dj2,decoy,6dj2_decoy_8_pose_1,0,1,0.6040766239561419,0,0.0429917580751966
5o4f,decoy,5o4f_decoy_3_pose_1,0,1,0.5456181870338497,0,0.011523605605428502
1jqy,decoy,1jqy_decoy_3_pose_1,0,1,0.5814304838401223,0,0.03327158261863285
3s78,decoy,3s78_decoy_8_pose_1,0,1,0.532138872952126,0,0.057098593800153384
2xda,decoy,2xda_decoy_7_pose_1,0,0,0.407565181360362,0,0.014671361502347416
2qd7,decoy,2qd7_decoy_5_pose_1,0,1,0.8273211895199848,0,0.040332934174920294
4tmn,decoy,4tmn_decoy_6_pose_1,0,1,0.6615981240981241,0,0.013937793427230045
2ya8,decoy,2ya8_decoy_7_pose_1,0,1,0.5879844775929112,0,0.0040296855802568485
5caq,decoy,5caq_decoy_10_pose_1,0,1,0.6392665901702045,0,0.19748366655922572
3ug2,decoy,3ug2_decoy_5_pose_1,0,1,0.6181073500350608,0,0.04423437546231023
2qw1,decoy,2qw1_decoy_7_pose_1,0,0,0.3525482883916619,0,0.10207384678862833
4kfq,decoy,4kfq_decoy_2_pose_1,0,0,0.3533929368266718,0,0.03131249697605768
6g37,decoy,6g37_decoy_7_pose_1,0,1,0.5954412889653853,0,0.0010848334335910187
5gub,pose,5gub_pose_1,1,1,0.5832695862816345,0,0.35974178403755874
2isw,decoy,2isw_decoy_9_pose_1,0,1,0.5307985911901574,0,0.00217298627933349
4bkt,decoy,4bkt_decoy_4_pose_1,0,1,0.6123772869254799,0,0.03719628434026852
6j39,decoy,6j39_decoy_2_pose_1,0,0,0.23950643845222155,0,9.926731560040986e-05
3nj4,decoy,3nj4_decoy_3_pose_1,0,1,0.5501673360107096,0,0.005755825034063771
3i4b,decoy,3i4b_decoy_4_pose_1,0,1,0.6252780965130362,0,0.02035969806972469
5a6x,decoy,5a6x_decoy_8_pose_1,0,0,0.45756836871294704,0,0.0018097284491529846
3a4v,decoy,3a4v_decoy_3_pose_1,0,1,0.7562137438643463,0,0.007682054207436725
2q55,decoy,2q55_decoy_7_pose_1,0,1,0.7965552686938229,0,0.02864898024371088
6pyz,decoy,6pyz_decoy_1_pose_1,0,0,0.3552041499330657,0,0.0045234726822276725
1nox,decoy,1nox_decoy_7_pose_1,0,1,0.5438316759099893,0,0.0029065354992377076
1msn,decoy,1msn_decoy_9_pose_1,0,1,0.77701520367183,0,0.10763449515632487
3ibn,decoy,3ibn_decoy_6_pose_1,0,0,0.2073643781475107,0,0.0003073124485069022
4ha5,decoy,4ha5_decoy_6_pose_1,0,0,0.27807420156817747,0,0.006476785504589253
4hla,decoy,4hla_decoy_6_pose_1,0,1,0.8634410658507046,0,0.01709976289639176
5iwg,pose,5iwg_pose_1,1,1,0.8733856059157262,0,0.43449723446911426
4hdp,decoy,4hdp_decoy_9_pose_1,0,1,0.8491896156052783,0,0.048870207621452444
1ctt,decoy,1ctt_decoy_3_pose_1,0,1,0.8318034040925606,0,0.12194077181938177
6gzd,decoy,6gzd_decoy_2_pose_1,0,0,0.48168547204691775,0,0.056348319013860955
5iwg,decoy,5iwg_decoy_4_pose_1,0,1,0.5983887932683113,0,0.001964522509525145
5ee7,decoy,5ee7_decoy_4_pose_1,0,0,0.36971616625231085,0,0.015882213548939005
5dqe,decoy,5dqe_decoy_7_pose_1,0,0,0.188659399502773,0,0.0006738090320605441
5nk6,pose,5nk6_pose_1,1,1,0.6051396060432204,0,0.09379048099514727
1lgt,decoy,1lgt_decoy_3_pose_1,0,1,0.702761044176707,0,0.0997535109206182
1g7v,decoy,1g7v_decoy_9_pose_1,0,1,0.650970548862115,0,0.020910549663628302
4h3g,decoy,4h3g_decoy_5_pose_1,0,0,0.3446046089118378,0,0.008571262574635443
5umx,decoy,5umx_decoy_6_pose_1,0,1,0.8019282257234065,0,0.0884706155040688
2zda,decoy,2zda_decoy_9_pose_1,0,1,0.7915136737425896,0,0.0227979069387271
5t2y,decoy,5t2y_decoy_7_pose_1,0,1,0.53973752151463,0,0.0947974849008605
2ihj,decoy,2ihj_decoy_5_pose_1,0,1,0.7113286479250336,0,0.09539870865514434
4x6i,decoy,4x6i_decoy_2_pose_1,0,0,0.11669535283993115,0,0.004497650419342599
4eb8,decoy,4eb8_decoy_6_pose_1,0,0,0.2172977624784854,0,0.010996181342259456
3dc3,decoy,3dc3_decoy_10_pose_1,0,0,0.4998825750331773,0,0.07075080834961059
5sz6,decoy,5sz6_decoy_6_pose_1,0,0,0.32160626633518213,0,0.05439915450294729
5v1b,pose,5v1b_pose_1,1,1,0.5527164212405178,0,0.22896989497699238
6hly,decoy,6hly_decoy_8_pose_1,0,1,0.5853525211958946,0,0.010093080248094988
4avs,decoy,4avs_decoy_2_pose_1,0,0,0.2577723592783834,0,0.005318192822585507
1ebg,decoy,1ebg_decoy_1_pose_1,0,1,0.6256095811818705,0,0.049814710483998215
3fjg,decoy,3fjg_decoy_8_pose_1,0,0,0.31646506661566903,0,0.00044465119326047876
3b92,decoy,3b92_decoy_10_pose_1,0,1,0.5909519028494932,0,0.038138313609287974
4kwf,decoy,4kwf_decoy_1_pose_1,0,1,0.6961265697711481,0,0.24103948994190671
5t9u,decoy,5t9u_decoy_5_pose_1,0,1,0.7210891183782752,0,0.021079785215873392
1hpv,decoy,1hpv_decoy_10_pose_1,0,1,0.7510287180467901,0,0.006884992842880034
2y7x,pose,2y7x_pose_1,1,1,0.8718182252820807,1,0.5841662795972179
2pov,decoy,2pov_decoy_8_pose_1,0,1,0.8222023012685663,0,0.45481220657276994
1ctt,decoy,1ctt_decoy_10_pose_1,0,1,0.5179965895327343,0,0.03879267965190419
3cb0,decoy,3cb0_decoy_4_pose_1,0,1,0.7690253075795245,0,0.00460303332031062
4ha5,decoy,4ha5_decoy_3_pose_1,0,1,0.5440070527419923,0,0.07947452171748852
2pfy,decoy,2pfy_decoy_10_pose_1,0,1,0.5670109007458405,0,0.0726239806821237
1fpc,decoy,1fpc_decoy_7_pose_1,0,1,0.82505498183209,0,0.03753997207582029
5cy9,decoy,5cy9_decoy_4_pose_1,0,0,0.3094975138649836,0,0.024783088699815943
1yid,decoy,1yid_decoy_5_pose_1,0,1,0.5709576400841462,0,0.001763757146050909
4nh8,decoy,4nh8_decoy_1_pose_1,0,1,0.674885255306942,0,0.03769038402947577
1qb9,decoy,1qb9_decoy_4_pose_1,0,1,0.7396554471855677,0,0.02603499867808508
1gj6,decoy,1gj6_decoy_9_pose_1,0,0,0.1511060113469752,0,0.0023895237236456176
1vfn,decoy,1vfn_decoy_9_pose_1,0,1,0.7526566583795498,0,0.1858305391835815
4fxp,decoy,4fxp_decoy_8_pose_1,0,1,0.5139789315994134,0,0.004989956981888121
1opb,decoy,1opb_decoy_1_pose_1,0,0,0.3719154395359216,0,0.028837542454252126
3t3u,decoy,3t3u_decoy_3_pose_1,0,1,0.7514072161662525,0,0.04298149890969465
3lp7,decoy,3lp7_decoy_1_pose_1,0,1,0.5320018167909735,0,0.0066554218488849275
5nk4,decoy,5nk4_decoy_9_pose_1,0,1,0.6736820297061259,0,0.030970554139656832
1ccw,decoy,1ccw_decoy_2_pose_1,0,0,0.40118330464716007,0,0.0006737052689521984
2ohv,decoy,2ohv_decoy_1_pose_1,0,0,0.21572719449225478,0,0.005422025327476288
2ymd,decoy,2ymd_decoy_6_pose_1,0,0,0.4429041563077707,0,0.013554490601780976
4lps,decoy,4lps_decoy_8_pose_1,0,0,0.31775674125071723,0,0.002812348630464544
4nl1,decoy,4nl1_decoy_10_pose_1,0,0,0.2148881239242685,0,0.03396333116641118
2q63,decoy,2q63_decoy_7_pose_1,0,1,0.7661025052591317,0,0.014829446868186276
2pov,decoy,2pov_decoy_3_pose_1,0,1,0.7182234432234432,0,0.13311519373431374
2vyt,decoy,2vyt_decoy_1_pose_1,0,0,0.37371629374641424,0,0.025788959265979152
1b6k,pose,1b6k_pose_1,1,1,0.8777729967489003,0,0.2127252356297426
2vzr,decoy,2vzr_decoy_1_pose_1,0,1,0.6877031937272902,0,0.018118045478561877
1syn,decoy,1syn_decoy_7_pose_1,0,1,0.6902371390323199,0,0.008449418342493692
3gy3,decoy,3gy3_decoy_3_pose_1,0,0,0.47862401988908015,0,0.0046272282386016494
2nta,decoy,2nta_decoy_6_pose_1,0,0,0.45067173455727666,0,0.007539530190748382
1e1x,decoy,1e1x_decoy_9_pose_1,0,0,0.32587492828456677,0,0.018893694834483128
3r6u,decoy,3r6u_decoy_2_pose_1,0,0,0.2642841206094218,0,0.014507807006802445
5nih,decoy,5nih_decoy_9_pose_1,0,1,0.5017578249505961,0,0.0018630604990270971
4g68,decoy,4g68_decoy_9_pose_1,0,0,0.14461417096959264,0,0.024139223245338255
3pwd,decoy,3pwd_decoy_10_pose_1,0,1,0.6284479186587622,0,0.0153121148188649
1m0o,decoy,1m0o_decoy_9_pose_1,0,1,0.5751912411550967,0,0.014674350574300356
1afk,decoy,1afk_decoy_6_pose_1,0,1,0.5819763179702939,0,0.025580049233868064
3iof,decoy,3iof_decoy_3_pose_1,0,1,0.6288901638299229,0,0.01270517537968517
5exl,decoy,5exl_decoy_10_pose_1,0,1,0.7901319563970167,0,0.053747675857040655
3c52,decoy,3c52_decoy_2_pose_1,0,1,0.5889940715241919,0,0.031740195006270545
3gf2,decoy,3gf2_decoy_1_pose_1,0,0,0.18435408299866132,0,0.00019725896781720587
2o4l,decoy,2o4l_decoy_5_pose_1,0,1,0.8631406578695733,0,0.01921182883834587
2erz,decoy,2erz_decoy_3_pose_1,0,0,0.4069205393000574,0,0.05333493889664777
4x6i,decoy,4x6i_decoy_5_pose_1,0,1,0.6353987378083763,0,0.00736384995285378
4mpn,decoy,4mpn_decoy_8_pose_1,0,0,0.36690810862497586,0,0.004199353263563279
2h15,decoy,2h15_decoy_9_pose_1,0,1,0.6222908951824611,0,0.04001334094511223
1i37,decoy,1i37_decoy_4_pose_1,0,1,0.5852792120864411,0,0.026537938018197735
4n6z,decoy,4n6z_decoy_3_pose_1,0,1,0.5874282845668387,0,0.07095856771753452
5ee7,decoy,5ee7_decoy_1_pose_1,0,1,0.6854792184611463,0,0.021641798490765498
1vg0,decoy,1vg0_decoy_10_pose_1,0,0,0.2166195083363758,0,0.021210253779936444
2ya8,decoy,2ya8_decoy_8_pose_1,0,1,0.5480206540447503,0,0.0031081944393607404
3dc3,decoy,3dc3_decoy_5_pose_1,0,1,0.5961138203608083,0,0.008924375924746385
2i0a,pose,2i0a_pose_1,1,1,0.9701281315739148,1,0.7067194835680751
1pu7,decoy,1pu7_decoy_1_pose_1,0,0,0.4788240262637855,0,0.02029349406565082
4hwt,decoy,4hwt_decoy_4_pose_1,0,0,0.3156769936890418,0,0.0017380898691514684
6mjw,decoy,6mjw_decoy_5_pose_1,0,1,0.6270845285905527,0,0.029062433021042326
3gy3,decoy,3gy3_decoy_5_pose_1,0,1,0.5226254223242177,0,0.005089154027078036
1i37,decoy,1i37_decoy_10_pose_1,0,1,0.762906532334243,0,0.06018565220803551
2r38,decoy,2r38_decoy_5_pose_1,0,1,0.8089516797348122,0,0.03202854275269881
