Compound,Label,SB_con,SB_pre,MB_con,MB_pre,SO_con,SO_pre,MO_con,MO_pre,Consensus_con,Consensus_pre,Receptor
ZINC12506911,0,0.6355620896283547,1,0.3947770499191884,0,0.0148342548341701,0,0.0811341330425299,0,0.2815768818560607,0,TS_protein_receptor.pdbqt
ZINC12507019,0,0.4286335819468349,0,0.4288438967136149,0,0.1994661109203819,0,0.1806388585968739,0,0.3093956120444264,0,JNK2_protein_receptor.pdbqt
ZINC12507184,0,0.3190237139032318,0,0.3904557845487568,0,0.0088929023586536,0,0.0201653944020356,0,0.18463444880316945,0,TS_protein_receptor.pdbqt
ZINC12511408,0,0.8249139414802066,1,0.4209213615023475,0,0.2648229764630844,0,0.1740639767357325,0,0.42118056404534276,0,ACHE_protein_receptor.pdbqt
ZINC12513497,0,0.573432546926523,1,0.3271026860043399,0,0.0124650246995673,0,0.0241730279898218,0,0.234293321405063,0,CATL_protein_receptor.pdbqt
ZINC12515755,0,0.6661917511315102,1,0.3114617777911735,0,0.0085404788812542,0,0.0076335877862595,0,0.24845689889754935,0,CATL_protein_receptor.pdbqt
ZINC12518118,0,0.6832377127557847,1,0.4609741784037558,0,0.0932606288501904,0,0.1280625227190112,0,0.34138376068218557,0,ADRB2_protein_receptor.pdbqt
ZINC12521250,0,0.6716532797858098,1,0.4867957746478873,0,0.3961267605633802,0,0.2419847328244275,0,0.4491401369553762,0,JNK2_protein_receptor.pdbqt
ZINC12521330,0,0.4365143112131064,0,0.2573845985124616,0,0.0740186956826487,0,0.0379498364231188,0,0.20146686045783388,0,MDM2_protein_receptor.pdbqt
ZINC12521492,0,0.8020749665327978,1,0.2659223177581188,0,0.0284269407121941,0,0.0116094147582697,0,0.2770084099403451,0,CATL_protein_receptor.pdbqt
ZINC12522976,0,0.5049403965066616,1,0.1997804936422988,0,0.02984456492351,0,0.0275445292620865,0,0.1905274960836392,0,PI3Kg_protein_receptor.pdbqt
ZINC12523670,0,0.8447496334544528,1,0.5095385817579273,1,0.2808795274296961,0,0.1263449654671028,0,0.44037817702729476,0,HIV1PR_protein_receptor.pdbqt
ZINC12523671,0,0.827518805380251,1,0.5298167208378476,1,0.2895484741816404,0,0.131879316612141,0,0.44469082925297,0,HIV1PR_protein_receptor.pdbqt
ZINC12523779,0,0.5930754765092113,1,0.3837171347145677,0,0.1699743918053777,0,0.1255725190839694,0,0.31808488052828154,0,ACHE_protein_receptor.pdbqt
ZINC12523897,0,0.4498517881048,0,0.4201422616156711,0,0.2037125786492603,0,0.155089058524173,0,0.30719892172347607,0,HSP90_protein_receptor.pdbqt
ZINC12523960,0,0.6701807228915664,1,0.4605959724425487,0,0.6654835524976564,1,0.2000999636495819,0,0.49909005287033836,0,DHFR_protein_receptor.pdbqt
ZINC12528714,0,0.6080966724039011,1,0.2360948144587637,0,0.1009309935186453,0,0.0530534351145038,0,0.24954397887395346,0,CATL_protein_receptor.pdbqt
ZINC12529574,0,0.85986884044113,1,0.4545187793427231,0,0.1420398858473862,0,0.1376166242578456,0,0.3985110324722712,0,HDAC2_protein_receptor.pdbqt
ZINC12529747,0,0.6167909734174791,1,0.2333020569513238,0,0.0570429205340356,0,0.0714558342420937,0,0.24464794628623307,0,CATL_protein_receptor.pdbqt
ZINC12529948,0,0.7270781538853829,1,0.4303110328638498,0,0.0853257051708696,0,0.1163486005089058,0,0.339765873107252,0,ACE_protein_receptor.pdbqt
ZINC12530038,0,0.733722190348696,1,0.5349178403755869,1,0.1582229467865239,0,0.1814885496183206,0,0.4020878817822819,0,HSP90_protein_receptor.pdbqt
ZINC12530367,0,0.5676921973608723,1,0.3809228383953584,0,0.2634359897816022,0,0.1299300254452926,0,0.33549526274578134,0,JAK3_protein_receptor.pdbqt
ZINC12530425,0,0.5029467074647799,1,0.3085177733065057,0,0.0235960767210244,0,0.0228371501272264,0,0.2144744269048841,0,HDAC2_protein_receptor.pdbqt
ZINC12530562,0,0.7753450309173201,1,0.3849677818841124,0,0.0530527307919934,0,0.0767811704834605,0,0.32253667851922163,0,Thrombin_protein_receptor.pdbqt
ZINC12530868,0,0.7653471026965003,1,0.3261642933973814,0,0.0744724195986748,0,0.0512995274445656,0,0.30432083578428054,0,Thrombin_protein_receptor.pdbqt
ZINC12531049,0,0.7257346847708291,1,0.3054352531710559,0,0.0152881127171681,0,0.0161577608142493,0,0.2656539528683256,0,Thrombin_protein_receptor.pdbqt
ZINC12531402,0,0.6660905526869382,1,0.3983438675531449,0,0.1081479782057922,0,0.0779580152671755,0,0.3126351034282627,0,JNK2_protein_receptor.pdbqt
ZINC12531625,0,0.7664061005928475,1,0.4622946009389671,0,0.1334268877824485,0,0.096213498121895,0,0.36458527185903955,0,HIV1PR_protein_receptor.pdbqt
ZINC12532127,0,0.8107668770319374,1,0.3414493227803398,0,0.0945653082563998,0,0.1010632497273718,0,0.3369611894490122,0,ACE_protein_receptor.pdbqt
ZINC12532354,0,0.2021921017402945,0,0.3280619132780828,0,0.0102316215247424,0,0.0041348600508905,0,0.13615512414850256,0,P38-alpha_protein_receptor.pdbqt
ZINC12534748,0,0.1860035379613692,0,0.1864809665407791,0,0.0171339525729223,0,0.0124045801526717,0,0.10050575930693556,0,HDAC2_protein_receptor.pdbqt
ZINC12535436,0,0.6701783323771275,1,0.4448460066361022,0,0.0545632952646757,0,0.0661850236277717,0,0.3089431644764193,0,PPARG_protein_receptor.pdbqt
ZINC12538117,0,0.7703576209600308,1,0.5217136150234742,1,0.044204125579623,0,0.1265176299527444,0,0.36569824787896815,0,HDAC2_protein_receptor.pdbqt
ZINC12538918,0,0.4503322815069804,0,0.3685446009389672,0,0.0679190160748407,0,0.0454834605597964,0,0.2330698397701462,0,JNK2_protein_receptor.pdbqt
ZINC12540133,0,0.6713783706253585,1,0.3719759144218925,0,0.1394664038726967,0,0.1238004362050163,0,0.326655281281241,0,ACHE_protein_receptor.pdbqt
ZINC12541044,0,0.5601381717345573,1,0.3322547900012689,0,0.0657523096397939,0,0.0877953471464921,0,0.261485154630528,0,JAK3_protein_receptor.pdbqt
ZINC12541748,0,0.6613613182890291,1,0.4812896791243508,0,0.1503912054277348,0,0.1027035623409669,0,0.34893644129552037,0,MDM2_protein_receptor.pdbqt
ZINC12542487,0,0.4033411423471664,0,0.3563186465799411,0,0.0458785462959795,0,0.034382951653944,0,0.20998032171925776,0,MDM2_protein_receptor.pdbqt
ZINC12543038,0,0.7890028367438006,1,0.465962441314554,0,0.2185294271335776,0,0.2412244032473039,0,0.428679777109809,0,PPARG_protein_receptor.pdbqt
ZINC12547698,0,0.5302113214763815,1,0.373892921410527,0,0.1457367876610188,0,0.1162849872773537,0,0.2915315044563202,0,TS_protein_receptor.pdbqt
ZINC12549500,0,0.5708452859055269,1,0.3100130059637103,0,0.1105864009495963,0,0.0808160668847692,0,0.26806518992590067,0,JNK2_protein_receptor.pdbqt
ZINC12551224,0,0.6641829221648499,1,0.1959484596768367,0,0.0332476784373044,0,0.0154262086513994,0,0.22720131723259757,0,CATL_protein_receptor.pdbqt
ZINC12551445,0,0.452878106944372,0,0.2336629283041744,0,0.0514343712014021,0,0.013676844783715,0,0.18791306280841588,0,P38-alpha_protein_receptor.pdbqt
ZINC12555072,0,0.4671734557276725,0,0.2247482467373907,0,0.0182928774633768,0,0.0145038167938931,0,0.18117959918058327,0,CATL_protein_receptor.pdbqt
ZINC12558462,0,0.6005569898642189,1,0.3681044600938967,0,0.1803712151740185,0,0.147264631043257,0,0.3240743240438478,0,DHFR_protein_receptor.pdbqt
ZINC12559599,0,0.6852505259131764,1,0.3734211283151446,0,0.3130868544600939,0,0.1873576275293832,0,0.3897790340544496,0,JAK3_protein_receptor.pdbqt
ZINC12559833,0,0.4650435073627845,0,0.3919781600729709,0,0.0806278971439723,0,0.0750636132315521,0,0.2531782944528199,0,MDM2_protein_receptor.pdbqt
ZINC12560093,0,0.8693799005545991,1,0.4761508868022952,0,0.2780743881434564,0,0.1232400339270568,0,0.4367113023568519,0,HSP90_protein_receptor.pdbqt
ZINC12561895,0,0.4712062535857717,0,0.4410211267605634,0,0.1475555741333518,0,0.1744956379498364,0,0.30856964810738086,0,PI3Kg_protein_receptor.pdbqt
ZINC12563184,0,0.8099525084464841,1,0.3763204225352113,0,0.356229534067148,0,0.1444717072579668,0,0.42174354307670253,0,PPARG_protein_receptor.pdbqt
ZINC12564297,0,0.2653048702747498,0,0.3421634499543515,0,0.0574543201451652,0,0.0656034169392947,0,0.18263151432839028,0,DHFR_protein_receptor.pdbqt
ZINC12564397,0,0.4292909734174794,0,0.212965234071545,0,0.0462843589627212,0,0.0236641221374045,0,0.17805117214728752,0,JNK2_protein_receptor.pdbqt
ZINC12565491,0,0.8169814177344299,1,0.468456572769953,0,0.2980803172611919,0,0.1591557615412577,0,0.43566851732670814,0,PPARG_protein_receptor.pdbqt
ZINC12565985,0,0.8829293363931918,1,0.3798415492957745,0,0.3290786384976524,0,0.1383860414394765,0,0.4325588914065238,0,HIV1PR_protein_receptor.pdbqt
ZINC12566502,0,0.8912292025243834,1,0.4103608291735605,0,0.1517018779342723,0,0.0966921119592875,0,0.38749600539787593,0,ACHE_protein_receptor.pdbqt
ZINC12566805,0,0.8107541276215976,1,0.4411980774341258,0,0.0696469738922433,0,0.0720737913486005,0,0.34841824257414183,0,ADRB2_protein_receptor.pdbqt
ZINC12567690,0,0.3807205010518263,0,0.3535798122065728,0,0.0392979721522668,0,0.0505179934569247,0,0.20602906971689766,0,JAK3_protein_receptor.pdbqt
ZINC12568609,0,0.7548613646505214,1,0.2145035375700041,0,0.028692732866455,0,0.03819520174482,0,0.2590632092079501,0,HIV1PR_protein_receptor.pdbqt
ZINC12570106,0,0.7712468923312297,1,0.4061921609786926,0,0.0928858569852826,0,0.0765267175572519,0,0.3367129069631142,0,ERBB2_protein_receptor.pdbqt
ZINC12570159,0,0.7174013514374962,1,0.5729900234741785,1,0.28165621237271,0,0.1409669211195929,0,0.42825362710099435,0,MDM2_protein_receptor.pdbqt
ZINC12570651,0,0.4603055077452668,0,0.1816313875179251,0,0.0293218799285389,0,0.0338422391857506,0,0.17627525359437035,0,P38-alpha_protein_receptor.pdbqt
ZINC12570774,0,0.3180603365844329,0,0.371038732394366,0,0.0452067383101532,0,0.0408124318429661,0,0.19377955978297956,0,P38-alpha_protein_receptor.pdbqt
ZINC12571128,0,0.7987775778438431,1,0.3547968265766332,0,0.0274520751696672,0,0.0111777535441657,0,0.2980510582835773,0,HIV1PR_protein_receptor.pdbqt
ZINC12571929,0,0.8304360298336202,1,0.3799882629107983,0,0.2542828351551574,0,0.1512450018175209,0,0.40398803242927417,0,ERBB2_protein_receptor.pdbqt
ZINC12571976,0,0.5234764454643972,1,0.256016144814018,0,0.083153770444564,0,0.0676844783715012,0,0.2325827097736201,0,JAK3_protein_receptor.pdbqt
ZINC12572823,0,0.656185854529228,1,0.4788196240087585,0,0.0623471418208069,0,0.0812553011026293,0,0.31965198036535564,0,ACHE_protein_receptor.pdbqt
ZINC12574222,0,0.690990947918659,1,0.4053463936938786,0,0.1048427386483555,0,0.1243184296619411,0,0.33137462748070856,0,JAK3_protein_receptor.pdbqt
ZINC12575975,0,0.5603509275196024,1,0.3879838990762379,0,0.0710464981402764,0,0.0614958197019265,0,0.2702192861095108,0,ADRB2_protein_receptor.pdbqt
ZINC12576565,0,0.5074831070312998,1,0.3208397768191969,0,0.0433095570626886,0,0.0472328244274809,0,0.22971631633516656,0,TS_protein_receptor.pdbqt
ZINC12576790,0,0.3120195065978198,0,0.2287923086925261,0,0.1337100086586442,0,0.0380407124681933,0,0.17814063410429587,0,JAK3_protein_receptor.pdbqt
ZINC12577949,0,0.7882554025626314,1,0.4765258215962443,0,0.1704674356358128,0,0.1491533381800557,0,0.396100499493686,0,PPARG_protein_receptor.pdbqt
ZINC12578068,0,0.887104768279467,1,0.4093309859154929,0,0.4187206572769952,0,0.2405716103235187,0,0.48893200544886845,0,ERBB2_protein_receptor.pdbqt
ZINC12578074,0,0.8437488047427805,1,0.4093309859154929,0,0.419185489218809,0,0.3111414031261359,0,0.49585167075080455,0,ERBB2_protein_receptor.pdbqt
ZINC12578149,0,0.6383295085102314,1,0.4625880281690142,0,0.1136351653605659,0,0.1183067038983069,0,0.3332148514845296,0,MDM2_protein_receptor.pdbqt
ZINC12579152,0,0.6382880729266273,1,0.5796654929577464,1,0.1325081491134015,0,0.1919438386041439,0,0.38560138840047975,0,JAK3_protein_receptor.pdbqt
ZINC12583523,0,0.5990294511378849,1,0.3699415697081037,0,0.0755575865966905,0,0.076208651399491,0,0.2801843147105425,0,JNK2_protein_receptor.pdbqt
ZINC12583777,0,0.6913566966277811,1,0.3593668492436098,0,0.0569367807138895,0,0.0660941475826972,0,0.2934386185419944,0,ERBB2_protein_receptor.pdbqt
ZINC12586453,0,0.0740159048893988,0,0.1351049825100344,0,0.0317119889638588,0,0.0079334787350054,0,0.06219158877457435,0,P38-alpha_protein_receptor.pdbqt
ZINC12586496,0,0.4596919423726652,0,0.1981274333920238,0,0.0828697008455356,0,0.0482188295165394,0,0.197226976531691,0,CATL_protein_receptor.pdbqt
ZINC12586861,0,0.6832703831197806,1,0.2848422917211322,0,0.0755992220803685,0,0.0571246819338422,0,0.2752091447137809,0,ACHE_protein_receptor.pdbqt
ZINC12588481,0,0.6232612991649135,1,0.3590979959358139,0,0.0377865094301237,0,0.037543923421786,0,0.26442243198815923,0,PPARG_protein_receptor.pdbqt
ZINC12590823,0,0.3417328042328041,0,0.495842810486105,0,0.0227157089856786,0,0.0590330788804071,0,0.22983110064624873,0,JAK3_protein_receptor.pdbqt
ZINC12591190,0,0.8740422005482249,1,0.4021420187793427,0,0.2082029142981978,0,0.1596419483824064,0,0.41100727050204294,0,HIV1PR_protein_receptor.pdbqt
ZINC12592155,0,0.7274056543634856,1,0.3565686756196091,0,0.0319026339892503,0,0.0540030897855325,0,0.2924700134394694,0,JNK2_protein_receptor.pdbqt
ZINC12594665,0,0.6887215528781795,1,0.2581766047389019,0,0.0220736791690072,0,0.0200381679389312,0,0.24725250118125494,0,Thrombin_protein_receptor.pdbqt
ZINC12595008,0,0.6477648689998085,1,0.3901115023474178,0,0.146866937760427,0,0.1313901005694898,0,0.3290333524192858,0,PI3Kg_protein_receptor.pdbqt
ZINC12595121,0,0.6440484158857652,1,0.4878227699530515,0,0.1399289382554278,0,0.1350645219920028,0,0.3517161615215618,0,HSP90_protein_receptor.pdbqt
ZINC12596887,0,0.4592536813922356,0,0.306003155035163,0,0.0319572836321667,0,0.0333969465648854,0,0.20765276665611265,0,TS_protein_receptor.pdbqt
ZINC12597146,0,0.6137048192771085,1,0.3938696280245576,0,0.0953976519187385,0,0.0828880407124681,0,0.2964650349832182,0,TS_protein_receptor.pdbqt
ZINC12599003,0,0.5449727481353986,1,0.3265073559730727,0,0.0488833761275018,0,0.037531806615776,0,0.2394738217129373,0,PI3Kg_protein_receptor.pdbqt
ZINC12600126,0,0.8187950213552624,1,0.4648567785381488,0,0.0955118983807028,0,0.109233006179571,0,0.37209917611342125,0,CATL_protein_receptor.pdbqt
ZINC12600218,0,0.3681288646650091,0,0.2470824116830835,0,0.072387407635815,0,0.0349236641221374,0,0.18063058702651125,0,JAK3_protein_receptor.pdbqt
ZINC12600537,0,0.3742127239115189,0,0.2056434239152997,0,0.0110032081623561,0,0.0161759360232642,0,0.15175882300310972,0,PI3Kg_protein_receptor.pdbqt
ZINC12600967,0,0.8496254860712693,1,0.4980112154407929,0,0.1341379527690316,0,0.1231128074639524,0,0.4012218654362616,0,ERBB2_protein_receptor.pdbqt
ZINC12601145,0,0.6383924587237841,1,0.4495305164319248,0,0.1608364196196666,0,0.1338104325699745,0,0.3456424568363375,0,HSP90_protein_receptor.pdbqt
ZINC12602071,0,0.4242852361828264,0,0.4602406103286384,0,0.0894180960337803,0,0.1010117533018296,0,0.2687389239617687,0,TS_protein_receptor.pdbqt
ZINC12602775,0,0.6093851596863643,1,0.3202811692359415,0,0.0826361743594244,0,0.0644538349691021,0,0.26918908456270807,0,HDAC2_protein_receptor.pdbqt
ZINC12602891,0,0.6365390131956397,1,0.2061191189501763,0,0.0164457381129235,0,0.0014312977099236,0,0.21513379199216576,0,Thrombin_protein_receptor.pdbqt
ZINC12602904,0,0.7375691800390597,1,0.2915575049171002,0,0.0403969593729034,0,0.0190521628498727,0,0.272143951794734,0,JNK2_protein_receptor.pdbqt
ZINC12602946,0,0.3984509466437178,0,0.3011305237139342,0,0.0802046484674979,0,0.0581424936386768,0,0.20948215311595664,0,P38-alpha_protein_receptor.pdbqt
ZINC12603100,0,0.7119015745521771,1,0.4453472835784696,0,0.1471527183018713,0,0.1930010299285108,0,0.3743506515902572,0,HSP90_protein_receptor.pdbqt
ZINC12603154,0,0.6985959711863324,1,0.3968890051471054,0,0.1422078101931136,0,0.0384223918575063,0,0.31902879459601446,0,JAK3_protein_receptor.pdbqt
ZINC12603184,0,0.5967106521323389,1,0.2522174759426446,0,0.0929980950767346,0,0.0644311159578335,0,0.2515893347773879,0,ACHE_protein_receptor.pdbqt
ZINC12603287,0,0.6972078791355899,1,0.4655223004694835,0,0.1206495338205228,0,0.0755089058524172,0,0.33972215481950335,0,HSP90_protein_receptor.pdbqt
ZINC12603314,0,0.5643335245744884,1,0.3042352275275448,0,0.1010710643036584,0,0.0297164667393675,0,0.24983907078626477,0,HSP90_protein_receptor.pdbqt
ZINC12603486,0,0.816711289602856,1,0.4649354460093896,0,0.2634629340765829,0,0.1391857506361323,0,0.4210738550812402,0,PPARG_protein_receptor.pdbqt
ZINC12603743,0,0.7410546949703575,1,0.5473884976525822,1,0.2366825518390899,0,0.2523809523809524,0,0.4443766742107455,0,PI3Kg_protein_receptor.pdbqt
ZINC12604711,0,0.673537005163511,1,0.505575117370892,1,0.10768779342723,0,0.0912637828668363,0,0.34451592470711734,0,ADRB2_protein_receptor.pdbqt
ZINC12611729,0,0.8070289092879452,1,0.4454225352112678,0,0.1452861740059155,0,0.1137041075972373,0,0.37786043152559146,0,ACHE_protein_receptor.pdbqt
ZINC12611786,0,0.7704222372897074,1,0.3110105145014065,0,0.0403260889201623,0,0.0596055979643765,0,0.29534110966891314,0,PNP_protein_receptor.pdbqt
ZINC12614272,0,0.635285586791611,1,0.2182851819316854,0,0.0061290103886277,0,0.0025445292620865,0,0.21556107709350264,0,CATL_protein_receptor.pdbqt
ZINC12614455,0,0.6671796855531792,1,0.4040813060179257,0,0.0730803978537964,0,0.1045528898582333,0,0.31222356982078364,0,ERBB2_protein_receptor.pdbqt
ZINC12619700,0,0.7044869956014533,1,0.3952464788732394,0,0.0613887988232595,0,0.1085196292257361,0,0.31741047563092206,0,ACE_protein_receptor.pdbqt
ZINC12619723,0,0.3790877796901892,0,0.368738733224914,0,0.0259815693915689,0,0.0410941475826972,0,0.20372555747234233,0,P38-alpha_protein_receptor.pdbqt
ZINC12623471,0,0.5746908267992605,1,0.3842288506681112,0,0.1044510441398058,0,0.0879952744456561,0,0.28784149901320844,0,DHFR_protein_receptor.pdbqt
ZINC12624432,0,0.9149184037738254,1,0.4482100938967135,0,0.1938312567713976,0,0.1515691263782866,0,0.42713222020505576,0,HIV1PR_protein_receptor.pdbqt
ZINC12624716,0,0.6119708994708996,1,0.5317547016575865,1,0.2959990043564217,0,0.1858142493638676,0,0.40638471371219387,0,MDM2_protein_receptor.pdbqt
ZINC12625117,0,0.6035693278163158,1,0.4517312206572769,0,0.1540334584290685,0,0.1814113049800072,0,0.3476863279706671,0,ERBB2_protein_receptor.pdbqt
ZINC12628019,0,0.7543387837062537,1,0.5588321596244131,1,0.2021100058676576,0,0.1676117775354416,0,0.4207231816834416,0,JNK2_protein_receptor.pdbqt
ZINC12628865,0,0.5911670491489771,1,0.3633152956372699,0,0.0251580789414835,0,0.0292075608869501,0,0.2522119961536702,0,DHFR_protein_receptor.pdbqt
ZINC12629051,0,0.814774972907503,1,0.3569542253521127,0,0.2298164837292774,0,0.1700745183569611,0,0.39290505008646354,0,ACHE_protein_receptor.pdbqt
ZINC12630790,0,0.7989035507107796,1,0.4180218769662649,0,0.0136255799350405,0,0.0296437659033078,0,0.31504869337884817,0,Thrombin_protein_receptor.pdbqt
ZINC12631331,0,0.7526566583795499,1,0.4413145539906103,0,0.3526995305164319,0,0.2032442748091603,0,0.43747875442393813,0,HSP90_protein_receptor.pdbqt
ZINC12632577,0,0.8194340855485436,1,0.4895833333333332,0,0.186015062278604,0,0.1707924391130498,0,0.41645623006838267,0,ADRB2_protein_receptor.pdbqt
ZINC12634714,0,0.866228405686237,1,0.4829028784356625,0,0.0402352164127745,0,0.0537895310796074,0,0.3607890079035704,0,HIV1PR_protein_receptor.pdbqt
ZINC12637558,0,0.4117853810624894,0,0.4194542253521127,0,0.084450068722359,0,0.0895674300254452,0,0.2513142762906016,0,P38-alpha_protein_receptor.pdbqt
ZINC12640533,0,0.6605914277601024,1,0.4360328638497652,0,0.0534138879236243,0,0.0495229007633587,0,0.29989027007421265,0,ERBB2_protein_receptor.pdbqt
ZINC12640605,0,0.7404204118059539,1,0.5117370892018779,1,0.0263713215718389,0,0.0674709196655761,0,0.3364999355613117,0,HIV1PR_protein_receptor.pdbqt
ZINC12641070,0,0.4125693249187225,0,0.3639397506756152,0,0.1513834740003433,0,0.168765903307888,0,0.27416461322564223,0,PI3Kg_protein_receptor.pdbqt
ZINC12641992,0,0.6110824249378466,1,0.26141921404462,0,0.0366984104813142,0,0.0158124318429661,0,0.2312531203266867,0,JAK3_protein_receptor.pdbqt
ZINC12644018,0,0.8651351437496015,1,0.4240290226205719,0,0.1309648462940511,0,0.0859869138495092,0,0.37652898162843346,0,ACHE_protein_receptor.pdbqt
ZINC12644849,0,0.5515355071077962,1,0.3135014006830675,0,0.039584772636996,0,0.0335241730279898,0,0.2345364633639624,0,HDAC2_protein_receptor.pdbqt
ZINC12646251,0,0.5024351373748964,1,0.2305069895549319,0,0.027624031312033,0,0.0255146888734675,0,0.1965202117788322,0,JNK2_protein_receptor.pdbqt
ZINC12648320,0,0.5628625613565372,1,0.3896630044530792,0,0.0056168106913875,0,0.0470949957591179,0,0.25130934306503044,0,PNP_protein_receptor.pdbqt
ZINC12648726,0,0.654694970357621,1,0.5410798122065729,1,0.1782709000791236,0,0.1846601235914213,0,0.3896764515586847,0,ERBB2_protein_receptor.pdbqt
ZINC12650319,0,0.7983577165806082,1,0.488500845313678,0,0.2431396534285929,0,0.1955652490003634,0,0.43139086608081056,0,P38-alpha_protein_receptor.pdbqt
ZINC12651335,0,0.8520853254286989,1,0.506161971830986,1,0.1709213615023474,0,0.1821776929601356,0,0.427836587930542,0,PPARG_protein_receptor.pdbqt
ZINC12651374,0,0.8392482628928412,1,0.2911908868867727,0,0.2877370351660283,0,0.0480279898218829,0,0.36655104369188124,0,Thrombin_protein_receptor.pdbqt
ZINC12652606,0,0.6838982915790144,1,0.5872946009389671,1,0.2887570854629404,0,0.2689431115957833,0,0.4572232723941763,0,P38-alpha_protein_receptor.pdbqt
ZINC12652882,0,0.5524853381781091,1,0.4494656894857516,0,0.1648386331300428,0,0.1640358051617593,0,0.3327063664889157,0,PI3Kg_protein_receptor.pdbqt
ZINC12653493,0,0.5874784853700517,1,0.5608861502347419,1,0.0713242638666857,0,0.0975769141799676,0,0.3293164534128617,0,ERBB2_protein_receptor.pdbqt
ZINC12654136,0,0.750564161407535,1,0.4243296316359697,0,0.006980603719656,0,0.0200381679389312,0,0.30047814117552296,0,HIV1PR_protein_receptor.pdbqt
ZINC12654869,0,0.5208261617900172,1,0.4051477530620376,0,0.1204360061473524,0,0.0774173027989822,0,0.2809568059495973,0,HSP90_protein_receptor.pdbqt
ZINC12655052,0,0.3021275578504494,0,0.3860608197032593,0,0.0041749819328675,0,0.0125954198473282,0,0.1762396948334761,0,MDM2_protein_receptor.pdbqt
ZINC12657135,0,0.4897709887167719,0,0.5148180751173709,1,0.1179819648231964,0,0.1217193747728098,0,0.31107260085753724,0,JAK3_protein_receptor.pdbqt
ZINC12657558,0,0.4376768980684645,0,0.3664247604756072,0,0.0397561906110539,0,0.0495704041505568,0,0.22335706332642058,0,TS_protein_receptor.pdbqt
ZINC12657858,0,0.2804384203480588,0,0.3713323921337462,0,0.0181108146089209,0,0.0436704834605597,0,0.1783880276378214,0,JNK2_protein_receptor.pdbqt
ZINC12658334,0,0.5310225027092496,1,0.4534917840375587,0,0.1968091043988335,0,0.2132315521628499,0,0.3486387358271229,0,PI3Kg_protein_receptor.pdbqt
ZINC12658377,0,0.6124880474278064,1,0.4022189426197778,0,0.1610687080747504,0,0.0969829153035259,0,0.31818965335646515,0,DHFR_protein_receptor.pdbqt
ZINC12659343,0,0.6571300352926861,1,0.2471481312874099,0,0.0829636150234741,0,0.027735368956743,0,0.2537442876400783,0,JAK3_protein_receptor.pdbqt
ZINC12659989,0,0.3127286925479696,0,0.3566340591600556,0,0.0068491311861612,0,0.0104961832061068,0,0.17167701652507328,0,TS_protein_receptor.pdbqt
ZINC12660112,0,0.2835389175750621,0,0.242314246804962,0,0.0283052135236535,0,0.030784260268993,0,0.14623565954316764,0,P38-alpha_protein_receptor.pdbqt
ZINC12660273,0,0.735417861923886,1,0.4441021126760563,0,0.0687253189648969,0,0.0911668484187568,0,0.334853035495899,0,HIV1PR_protein_receptor.pdbqt
ZINC12660361,0,0.3011409273457465,0,0.2437560451670626,0,0.0112354560600878,0,0.0252998909487459,0,0.1453580798804107,0,P38-alpha_protein_receptor.pdbqt
ZINC12660390,0,0.2456747625422324,0,0.2877156560022819,0,0.0476283605109287,0,0.0342239185750636,0,0.15381067440762664,0,DHFR_protein_receptor.pdbqt
ZINC12660599,0,0.408324568113725,0,0.3455897647189456,0,0.0098441621759749,0,0.023854961832061,0,0.19690336421017662,0,CATL_protein_receptor.pdbqt
ZINC12660911,0,0.7984581181870339,1,0.3945630534260415,0,0.1271395805431271,0,0.0811704834605598,0,0.35033280890419055,0,HIV1PR_protein_receptor.pdbqt
ZINC12661041,0,0.5978923631032065,1,0.3234791323704506,0,0.0699148047041992,0,0.046501272264631,0,0.25944689311062186,0,PI3Kg_protein_receptor.pdbqt
ZINC12661791,0,0.6862394020526552,1,0.4170151115023472,0,0.0443107817991784,0,0.063576881134133,0,0.3027855441220784,0,JNK2_protein_receptor.pdbqt
ZINC12666204,0,0.2759793140817236,0,0.268938964411579,0,0.0700570132798257,0,0.0431706652126499,0,0.16453648924644454,0,JAK3_protein_receptor.pdbqt
ZINC12667799,0,0.7546534623341855,1,0.4703638497652581,0,0.3278946600442555,0,0.2759996364958197,0,0.45722790215987963,0,ADRB2_protein_receptor.pdbqt
ZINC12671710,0,0.6632291069038055,1,0.5400876046657954,1,0.1281739283001463,0,0.1302435478007997,0,0.36543354691763674,0,HSP90_protein_receptor.pdbqt
ZINC12683875,0,0.7754900554599349,1,0.4065382368733529,0,0.4895833333333333,0,0.2513373924633466,0,0.4807372545324919,0,PI3Kg_protein_receptor.pdbqt
ZINC12686113,0,0.7879518072289157,1,0.3215837345819275,0,0.0488766234979947,0,0.0309160305343511,0,0.29733204896079724,0,ACE_protein_receptor.pdbqt
ZINC12686127,0,0.8438356601007202,1,0.4018840951883619,0,0.0299328092793651,0,0.0527126499454743,0,0.3320913036284804,0,HIV1PR_protein_receptor.pdbqt
ZINC12691051,0,0.5168571109836171,1,0.2169305298149373,0,0.0051045811709998,0,0.0012722646310432,0,0.18504112165014935,0,HIV1PR_protein_receptor.pdbqt
ZINC12691088,0,0.8323699560145343,1,0.2313146671481419,0,0.160724604095104,0,0.0625681570338058,0,0.32174434607289654,0,Thrombin_protein_receptor.pdbqt
